,doctor_id,doctor_title,depart,call_num,call_answer_num,recruit_call_num,recruit_call_answer_num,cover_call_num,cover_call_answer_num,effective_call_num,effective_recruit_call_num,effective_cover_call_num,effective_call_time,effective_recrui_call_time,effective_cover_call_time,wechat_send_num,wechat_send_words,wechat_answer_num,wechat_answer_words,wechat_send_days,wechat_answer_days,article_send_num,read_num,article_read_num,effective_read_num,effective_read_time,wenjuan_send_num,effective_wenjuan_num,live_send_num,effective_live_num,effective_live_time,activity_num,offline_visit_num,naxion_time,hzl,effective_channel_num,data_date,index,time
1355,1354521,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-11,2340.0,1599753600.0
1356,1354521,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-25,2871.0,1600963200.0
1357,1354521,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-24,3374.0,1600876800.0
1358,1354521,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-22,3567.0,1600704000.0
1359,1354521,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-16,4080.0,1602777600.0
1362,1354521,主任医师,神经内科,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-26,4721.0,1601049600.0
1364,1354521,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,45,3,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2020-08-17,5967.0,1597593600.0
1365,1354521,主任医师,神经内科,1,1,0,0,1,1,1,0,1,47,0,47,2,896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-08-13,6457.0,1597248000.0
1368,1354521,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-20,7109.0,1597852800.0
1369,1354521,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-27,8241.0,1598457600.0
1370,1354521,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,1211,2,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-08-25,8579.0,1598284800.0
1372,1354521,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,193,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020-08-14,9252.0,1597334400.0
1373,1354521,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-31,9592.0,1598803200.0
1374,1354521,主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,42,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020-10-15,9946.0,1602691200.0
1376,1354521,主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,2,47,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020-09-15,10430.0,1600099200.0
1379,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,9,387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-27,513.0,1598457600.0
1382,1161743,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,70,0,70,4,307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-23,1492.0,1600790400.0
1387,1161743,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-28,1826.0,1598544000.0
1388,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-09,1868.0,1602172800.0
1390,1161743,副主任医师,神经内科,2,1,0,0,2,1,1,0,0,29,0,0,1,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2020-08-13,2141.0,1597248000.0
1392,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-08,2337.0,1599494400.0
1397,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,7,586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-17,3038.0,1600272000.0
1406,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,50,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020-09-04,4026.0,1599148800.0
1408,1161743,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-13,4245.0,1602518400.0
1412,1161743,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-15,4700.0,1600099200.0
1413,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-21,4838.0,1597939200.0
1418,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,7,244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-31,5313.0,1598803200.0
1419,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-18,5476.0,1597680000.0
1423,1161743,副主任医师,神经内科,2,0,0,0,2,0,0,0,0,0,0,0,10,423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-14,5961.0,1597334400.0
1427,1161743,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-02,6798.0,1598976000.0
1430,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,14,1396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-20,7621.0,1597852800.0
1433,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-22,7961.0,1600704000.0
1434,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-25,7965.0,1600963200.0
1436,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,9,664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-16,8039.0,1602777600.0
1438,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-12,8631.0,1602432000.0
1443,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2020-09-05,9094.0,1599235200.0
1448,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020-08-16,9577.0,1597507200.0
1450,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-17,9739.0,1597593600.0
1454,1161743,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-08-19,10048.0,1597766400.0
1456,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-17,10361.0,1602864000.0
1457,1161743,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-11,10421.0,1599753600.0
1460,1147574,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-31,171.0,1598803200.0
1463,1147574,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,57,0,57,2,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-09-14,703.0,1600012800.0
1465,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-16,804.0,1602777600.0
1468,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-27,1987.0,1598457600.0
1470,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-14,2484.0,1597334400.0
1472,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-12,3209.0,1602432000.0
1473,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-13,3518.0,1597248000.0
1475,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-11,4037.0,1599753600.0
1487,1147574,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-15,6157.0,1600099200.0
1488,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-17,6502.0,1600272000.0
1499,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-20,8736.0,1597852800.0
1500,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-19,9028.0,1603036800.0
1502,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-23,9622.0,1600790400.0
1503,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-09,9760.0,1599580800.0
1504,1147574,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-10,9914.0,1599667200.0
1505,1147574,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-22,10086.0,1600704000.0
1508,1327413,主治医师,神经内科,1,1,0,0,1,1,1,0,1,131,0,131,13,2390,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,15,2,2020-08-14,321.0,1597334400.0
1510,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,1746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-10-17,957.0,1602864000.0
1511,1327413,主治医师,神经内科,1,1,0,0,1,1,1,0,1,99,0,99,2,943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-09-25,1342.0,1600963200.0
1513,1327413,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-31,2326.0,1598803200.0
1514,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-11,2343.0,1599753600.0
1516,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,2020-09-27,2528.0,1601136000.0
1518,1327413,主治医师,神经内科,1,1,0,0,1,1,1,0,1,118,0,118,6,1105,2,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15,2,2020-09-15,3032.0,1600099200.0
1519,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,257,3,2103,1,1,0,0,0,0,0,0,0,0,7,2940,0,0,73,15,2,2020-09-17,3362.0,1600272000.0
1520,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-20,3530.0,1597852800.0
1522,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,2,2,1,67,0,1,0,0,0,0,0,7,15,2,2020-10-16,4490.0,1602777600.0
1526,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-28,4994.0,1598544000.0
1527,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-22,5019.0,1600704000.0
1528,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,2020-09-29,5032.0,1601308800.0
1529,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,39,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-08-26,5636.0,1598371200.0
1532,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-08-17,6626.0,1597593600.0
1533,1327413,主治医师,神经内科,1,1,0,0,1,1,1,0,1,69,0,69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,15,1,2020-10-13,6833.0,1602518400.0
1534,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,1424,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-10-14,6835.0,1602604800.0
1535,1327413,主治医师,神经内科,1,1,0,0,1,1,1,0,1,101,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,2020-08-24,7624.0,1598198400.0
1536,1327413,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2020-09-04,7634.0,1599148800.0
1537,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,215,1,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-09-23,8117.0,1600790400.0
1538,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,162,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-10-15,8637.0,1602691200.0
1539,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,134,1,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-08-27,8913.0,1598457600.0
1541,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,36,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,15,2,2020-09-21,9615.0,1600617600.0
1542,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,1,1,1,18,0,1,0,0,0,0,0,7,15,2,2020-10-12,9635.0,1602432000.0
1543,1327413,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,63,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,2020-09-02,9907.0,1598976000.0
1550,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-31,2324.0,1598803200.0
1554,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-27,2675.0,1598457600.0
1556,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-14,2996.0,1597334400.0
1557,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,3524.0,1597593600.0
1558,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-11,3550.0,1599753600.0
1559,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-22,3719.0,1600704000.0
1563,1339923,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-26,4366.0,1598371200.0
1564,1339923,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-04,4380.0,1599148800.0
1566,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-20,4679.0,1597852800.0
1567,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12,5361.0,1602432000.0
1571,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,46,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-09-09,6147.0,1599580800.0
1574,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-23,7493.0,1600790400.0
1579,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-17,8274.0,1600272000.0
1582,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-10,8954.0,1602259200.0
1591,1339923,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,364,2,10,1,1,0,2,2,2,102,0,1,0,0,0,0,0,11,0,3,2020-10-16,9949.0,1602777600.0
1596,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2020-09-05,36.0,1599235200.0
1599,1184011,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-28,334.0,1598544000.0
1602,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-27,995.0,1598457600.0
1604,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-20,1447.0,1597852800.0
1605,1184011,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-21,1814.0,1597939200.0
1606,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-11,1838.0,1599753600.0
1611,1184011,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-22,3044.0,1600704000.0
1612,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-15,3355.0,1600099200.0
1616,1184011,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-27,4875.0,1601136000.0
1617,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-23,5353.0,1600790400.0
1619,1184011,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-11,6191.0,1602345600.0
1624,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-31,6952.0,1598803200.0
1625,1184011,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-17,6975.0,1600272000.0
1629,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-26,7627.0,1598371200.0
1631,1184011,住院医师,神经内科,1,1,0,0,1,1,1,0,1,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-08-13,8729.0,1597248000.0
1635,1184011,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-02,8923.0,1598976000.0
1636,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-12,9134.0,1602432000.0
1638,1184011,住院医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-19,9223.0,1603036800.0
1642,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-16,9646.0,1602777600.0
1643,1184011,住院医师,神经内科,2,0,0,0,2,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-15,10104.0,1602691200.0
1644,1184011,住院医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-14,10387.0,1597334400.0
1645,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2020-08-13,22.0,1597248000.0
1646,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,1,1,1,36,0,0,0,0,0,0,0,2,3,1,2020-10-12,568.0,1602432000.0
1648,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-23,1489.0,1600790400.0
1651,1176536,主治医师,神经内科,1,1,0,0,1,1,1,0,1,116,0,116,6,1569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-08-27,1986.0,1598457600.0
1652,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-22,2007.0,1600704000.0
1656,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,447,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,5,3,1,2020-08-14,2995.0,1597334400.0
1657,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,67,0,0,0,0,0,0,0,2,3,1,2020-09-03,3867.0,1599062400.0
1660,1176536,主治医师,神经内科,1,1,0,0,1,1,1,0,1,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-08-17,5141.0,1597593600.0
1661,1176536,主治医师,神经内科,1,1,0,0,1,1,1,0,0,22,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2020-08-31,5317.0,1598803200.0
1662,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-20,5477.0,1597852800.0
1665,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-25,6518.0,1600963200.0
1666,1176536,主治医师,神经内科,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-07,7303.0,1599408000.0
1667,1176536,主治医师,神经内科,1,1,0,0,1,1,1,0,1,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-09-21,7485.0,1600617600.0
1669,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-17,7958.0,1600272000.0
1671,1176536,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2020-09-05,9447.0,1599235200.0
1673,1176536,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-15,10071.0,1600099200.0
